activitePrincipaleEtablissement,typeVoieEtablissement,libelleVoieEtablissement,libelleCommuneEtablissement,codePostalEtablissement,departement,geometry,long,lat
47.61Z,rue,ST SULPICE,PARIS 6,75006,75,POINT (2.3793349 48.8852147),2.3793349,48.8852147
47.61Z,rue,DES ECOLES,PARIS 5,75005,75,POINT (2.3752742 48.8540976),2.3752742,48.8540976
47.61Z,avenue,DUTUIT,PARIS 8,75008,75,POINT (2.3555562 48.8817784),2.3555562,48.8817784
47.61Z,rue,DE SEVIGNE,PARIS 3,75003,75,POINT (2.2797166 48.7661139),2.2797166,48.7661139
47.61Z,rue,DU GENERAL LECLERC,CRETEIL,94000,94,POINT (2.3366538 48.8925333),2.3366538,48.8925333
47.61Z,rue,DE ROME,PARIS 8,75008,75,POINT (2.2913543 48.8781687),2.2913543,48.8781687
47.61Z,rue,DE RIVOLI,PARIS 4,75004,75,POINT (2.302956 48.888315),2.302956,48.888315
47.61Z,rue,DES PINS,FONTAINEBLEAU,77300,77,POINT (2.3794132 48.8670129),2.3794132,48.8670129
47.61Z,rue,RAYMOND LOSSERAND,PARIS 14,75014,75,POINT (2.291007 48.8422464),2.291007,48.8422464
47.61Z,rue,SAINT LOUIS EN L'ILE,PARIS 4,75004,75,POINT (2.4305944 48.8585684),2.4305944,48.8585684
47.61Z,place,SAINT MICHEL,PARIS 5,75005,75,POINT (2.3613941 48.8669519),2.3613941,48.8669519
47.61Z,rue,JACOB,PARIS 6,75006,75,POINT (2.3422444 48.8543467),2.3422444,48.8543467
47.61Z,boulevard,DE CLICHY,PARIS 18,75018,75,POINT (2.3794132 48.8670129),2.3794132,48.8670129
47.61Z,rue,DE STALINGRAD,ERMONT,95120,95,POINT (2.2822318 48.8428525),2.2822318,48.8428525
47.61Z,rue,DUNOIS,PARIS 13,75013,75,POINT (2.3550589 48.8492795),2.3550589,48.8492795
47.61Z,rue,DU CHATEAU,LA GARENNE-COLOMBES,92250,92,POINT (2.4873528 48.8828198),2.4873528,48.8828198
47.61Z,boulevard,VOLTAIRE,PARIS 11,75011,75,POINT (2.6595062 48.5386339),2.6595062,48.5386339
47.61Z,boulevard,DE L HOPITAL,PARIS 5,75005,75,POINT (2.2790659 48.8463904),2.2790659,48.8463904
47.61Z,rue,DE LA BIENFAISANCE,PARIS 8,75008,75,POINT (2.2978713 48.6964542),2.2978713,48.6964542
47.61Z,rue,RAYMOND LOSSERAND,PARIS 14,75014,75,POINT (2.3387845 48.9560502),2.3387845,48.9560502
47.61Z,rue,DU FBG ST ANTOINE,PARIS 12,75012,75,POINT (2.4682478 48.6037168),2.4682478,48.6037168
47.61Z,,CAMILLE PISSARRO,GUYANCOURT,78280,78,POINT (2.3547586 48.8557901),2.3547586,48.8557901
47.61Z,rue,DE VELIZY,MEUDON,92190,92,POINT (2.3078731 48.8434852),2.3078731,48.8434852
47.61Z,rue,DE LA CONVENTION,PARIS 15,75015,75,POINT (2.3635106 48.8913077),2.3635106,48.8913077
47.61Z,,DES NYMPHEAS,PARIS 20,75020,75,POINT (2.221014 48.9468886),2.221014,48.9468886
47.61Z,avenue,DE LA REPUBLIQUE,MONTROUGE,92120,92,POINT (2.2244901 48.9915441),2.2244901,48.9915441
47.61Z,quai,DE LA MEGISSERIE,PARIS 1,75001,75,POINT (2.3204819 48.8918108),2.3204819,48.8918108
47.61Z,rue,LA BOETIE,PARIS 8,75008,75,POINT (2.489149 48.7487996),2.489149,48.7487996
47.61Z,rue,CROZATIER,PARIS 12,75012,75,POINT (2.3746804 48.8428945),2.3746804,48.8428945
47.61Z,rue,FAIDHERBE,PARIS 11,75011,75,POINT (2.2697893 48.877306),2.2697893,48.877306
47.61Z,boulevard,DE CLICHY,PARIS 9,75009,75,POINT (2.3673308 48.8651235),2.3673308,48.8651235
47.61Z,rue,DU FAUBOURG MONTMARTRE,PARIS 9,75009,75,POINT (2.1250489 48.7994788),2.1250489,48.7994788
47.61Z,boulevard,DU TEMPLE,PARIS 3,75003,75,POINT (2.4735608376700675 49.03269845),2.4735608376700675,49.03269845
47.61Z,boulevard,DE SEBASTOPOL,PARIS 4,75004,75,POINT (2.3543464 48.8492569),2.3543464,48.8492569
47.61Z,rue,DE LILLE,PARIS 7,75007,75,POINT (2.1942293 48.9252047),2.1942293,48.9252047
47.61Z,boulevard,SAINT GERMAIN,PARIS 5,75005,75,POINT (2.5112711 48.8877572),2.5112711,48.8877572
47.61Z,rue,DE RIVOLI,PARIS 1,75001,75,POINT (2.4727969 48.6972549),2.4727969,48.6972549
47.61Z,rue,DES ROSIERS,PARIS 4,75004,75,POINT (1.9241584 50.4099837),1.9241584,50.4099837
47.61Z,rue,ROBERT DESNOS,MAURECOURT,78780,78,POINT (2.3787642 48.832782),2.3787642,48.832782
47.61Z,rue,DES PASSEREAUX,ROISSY-EN-BRIE,77680,77,POINT (2.433185 48.8572675),2.433185,48.8572675
47.61Z,rue,JEAN PIERRE TIMBAUD,PARIS 11,75011,75,POINT (2.3345274 48.873319),2.3345274,48.873319
47.61Z,place,DU PUITS DE L ERMITE,PARIS 5,75005,75,POINT (1.7288354 48.9937091),1.7288354,48.9937091
47.61Z,rue,DU BAC,PARIS 7,75007,75,POINT (2.3550589 48.8492795),2.3550589,48.8492795
47.61Z,rue,DE PICPUS,PARIS 12,75012,75,POINT (2.3840776 48.8965894),2.3840776,48.8965894
47.61Z,avenue,GUY MOQUET,VITRY-SUR-SEINE,94400,94,POINT (2.3565008 48.9395302),2.3565008,48.9395302
47.61Z,rue,MAX JACOB,DRANCY,93700,93,POINT (2.3795316 48.8744102),2.3795316,48.8744102
47.61Z,rue,KELLER,PARIS 11,75011,75,POINT (2.3216573 48.8841709),2.3216573,48.8841709
47.61Z,rue,CAMPAGNE PREMIERE,PARIS 14,75014,75,POINT (2.3496413 48.8382721),2.3496413,48.8382721
47.61Z,rue,ST DOMINIQUE,PARIS 7,75007,75,POINT (2.5377901 48.9236867),2.5377901,48.9236867
47.61Z,avenue,DU BAC,SAINT-MAUR-DES-FOSSES,94210,94,POINT (2.3685673 48.8540276),2.3685673,48.8540276
47.61Z,boulevard,DE LA BOISSIERE,MONTREUIL,93100,93,POINT (2.3606588 48.8393616),2.3606588,48.8393616
47.61Z,rue,DES FETES,PARIS 19,75019,75,POINT (2.3237326 48.8457462),2.3237326,48.8457462
47.61Z,rue,GABRIEL PERI,SAINT-DENIS,93200,93,POINT (2.347009 48.858177),2.347009,48.858177
47.61Z,rue,DU VIEUX VERSAILLES,VERSAILLES,78000,78,POINT (2.4669353 48.9328933),2.4669353,48.9328933
47.61Z,,DU BELVEDERE,ISSY-LES-MOULINEAUX,92130,92,POINT (2.2917139 48.8724953),2.2917139,48.8724953
47.61Z,rue,DUNOIS,PARIS 13,75013,75,POINT (2.3345274 48.873319),2.3345274,48.873319
47.61Z,place,ROGER LEVANNEUR,MONTMORENCY,95160,95,POINT (2.3647656 48.8783302),2.3647656,48.8783302
47.61Z,rue,DE MEUDON,BOULOGNE-BILLANCOURT,92100,92,POINT (2.3291662 48.834285),2.3291662,48.834285
47.61Z,boulevard,JEAN JAURES,BOULOGNE-BILLANCOURT,92100,92,POINT (2.3058862 48.9186608),2.3058862,48.9186608
47.61Z,rue,NATIONALE,BOULOGNE-BILLANCOURT,92100,92,POINT (2.3555562 48.8817784),2.3555562,48.8817784
47.61Z,rue,EDOUARD QUENU,PARIS 5,75005,75,POINT (2.3496153 48.8493916),2.3496153,48.8493916
47.61Z,avenue,DU GENERAL LECLERC,VIROFLAY,78220,78,POINT (2.4983906 48.9497322),2.4983906,48.9497322
47.61Z,avenue,DE LAUMIERE,PARIS 19,75019,75,POINT (2.3487415 48.8471603),2.3487415,48.8471603
47.61Z,rue,DES TAILLANDIERS,PARIS 11,75011,75,POINT (2.4785635 48.6955261),2.4785635,48.6955261
47.61Z,rue,DE L EGLISE,CHATENAY-MALABRY,92290,92,POINT (2.3600315 48.9129202),2.3600315,48.9129202
47.61Z,rue,DE SEBASTOPOL,CHOISY-LE-ROI,94600,94,POINT (2.3560002 48.8695518),2.3560002,48.8695518
47.61Z,rue,ESTIENNE D ORVES,VERRIERES-LE-BUISSON,91370,91,POINT (2.5898774 48.8738392),2.5898774,48.8738392
47.61Z,rue,MONTCALM,PARIS 18,75018,75,POINT (2.566351 48.9474035),2.566351,48.9474035
47.61Z,rue,D ARMAILLE,PARIS 17,75017,75,POINT (2.3835642 48.8530686),2.3835642,48.8530686
47.61Z,rue,NICOLAS CHUQUET,PARIS 17,75017,75,POINT (2.2804402 48.9055525),2.2804402,48.9055525
47.61Z,rue,MORET,PARIS 11,75011,75,POINT (2.3420204 48.8471936),2.3420204,48.8471936
47.61Z,avenue,FELIX FAURE,PARIS 15,75015,75,POINT (1.9241584 50.4099837),1.9241584,50.4099837
47.61Z,boulevard,CHANZY,MONTREUIL,93100,93,POINT (2.3472471 48.8664046),2.3472471,48.8664046
47.61Z,rue,PAVEE,PARIS 4,75004,75,POINT (1.9117342 48.9832095),1.9117342,48.9832095
47.61Z,,DE MARLY,PUISEUX-EN-FRANCE,95380,95,POINT (2.2535731 48.9010316),2.2535731,48.9010316
47.61Z,rue,HENRI LITOLFF,BOIS-COLOMBES,92270,92,POINT (2.344583927496521 48.88790005),2.344583927496521,48.88790005
47.61Z,rue,MORET,PARIS 11,75011,75,POINT (2.3018132 48.8478975),2.3018132,48.8478975
47.61Z,rue,SAINT CHARLES,PARIS 15,75015,75,POINT (2.3241587 48.8583775),2.3241587,48.8583775
47.61Z,boulevard,SAINT GERMAIN,PARIS 7,75007,75,POINT (2.3482475 48.8147624),2.3482475,48.8147624
47.61Z,rue,PHILIBERT HOFFMANN,ROSNY-SOUS-BOIS,93110,93,POINT (2.2152814 48.8562291),2.2152814,48.8562291
47.61Z,rue,SAINT ASPAIS,MELUN,77000,77,POINT (2.6992285 48.4043168),2.6992285,48.4043168
47.61Z,avenue,EMILE ZOLA,PARIS 15,75015,75,POINT (2.6992285 48.4043168),2.6992285,48.4043168
47.61Z,chemin,DE LA CALECHE,LONGJUMEAU,91160,91,POINT (2.3557169 48.8740918),2.3557169,48.8740918
47.61Z,avenue,JEAN BAPTISTE CLEMENT,VILLETANEUSE,93430,93,POINT (2.2851058 48.9928495),2.2851058,48.9928495
47.61Z,,CHARLES DE GAULLE,NOGENT-SUR-MARNE,94130,94,POINT (2.3383242 48.8724847),2.3383242,48.8724847
47.61Z,rue,TAINE,PARIS 12,75012,75,POINT (2.3256907 48.8933482),2.3256907,48.8933482
47.61Z,rue,DE PARIS,CORBEIL-ESSONNES,91100,91,POINT (2.2933125 48.8561799),2.2933125,48.8561799
47.61Z,rue,FRANCOIS MIRON,PARIS 4,75004,75,POINT (2.2789061 48.8453013),2.2789061,48.8453013
47.61Z,rue,YVES LE CAIGNARD,LA GARENNE-COLOMBES,92250,92,POINT (2.2331164 48.8837923),2.2331164,48.8837923
47.61Z,rue,DE TORCY,PARIS 18,75018,75,POINT (2.3230771 48.8472211),2.3230771,48.8472211
47.61Z,allée,DU SORBIER,ARGENTEUIL,95100,95,POINT (2.9968254 48.7992307),2.9968254,48.7992307
47.61Z,rue,DE TAVERNY,FRANCONVILLE,95130,95,POINT (2.3547404 48.88726),2.3547404,48.88726
47.61Z,rue,GAUTHEY,PARIS 17,75017,75,POINT (2.3494536 48.8368488),2.3494536,48.8368488
47.61Z,rue,HENRI BARBUSSE,LIMEIL-BREVANNES,94450,94,POINT (2.3456413 48.9605092),2.3456413,48.9605092
47.61Z,rue,DE BERCY,PARIS 12,75012,75,POINT (2.1581191 49.0008897),2.1581191,49.0008897
47.61Z,avenue,DU MAHATMA GANDHI,PARIS 16,75116,75,POINT (2.2610357 48.8863611),2.2610357,48.8863611
47.61Z,rue,JEAN PIERRE TIMBAUD,PARIS 11,75011,75,POINT (2.291103 48.8826455),2.291103,48.8826455
47.61Z,rue,DU GENERAL LECLERC,VERSAILLES,78000,78,POINT (2.3155897 48.8820538),2.3155897,48.8820538
47.61Z,place,DE LA CHARMEUSE,GOUSSAINVILLE,95190,95,POINT (2.3477654 48.8685732),2.3477654,48.8685732
47.61Z,rue,DU CARDINAL LEMOINE,PARIS 5,75005,75,POINT (2.364994 48.8621984),2.364994,48.8621984
47.61Z,rue,GABRIEL PERI,HOUILLES,78800,78,POINT (2.5994966 48.9544629),2.5994966,48.9544629
47.61Z,avenue,DE LA REPUBLIQUE,VILLEMOMBLE,93250,93,POINT (2.4109769 48.8672143),2.4109769,48.8672143
47.61Z,avenue,DE LA REPUBLIQUE,MONTGERON,91230,91,POINT (2.3334716 48.8723458),2.3334716,48.8723458
47.61Z,,DE BELLEVILLE,GIF-SUR-YVETTE,91190,91,POINT (2.616941 48.9852142),2.616941,48.9852142
47.61Z,rue,DE FRANCE,FONTAINEBLEAU,77300,77,POINT (2.3312745 48.8538168),2.3312745,48.8538168
47.61Z,quai,FRANCOIS MAURIAC,PARIS 13,75013,75,POINT (2.7141805 48.3406828),2.7141805,48.3406828
47.61Z,rue,EDOUARD VAILLANT,MONTREUIL,93100,93,POINT (2.5203574 48.7698038),2.5203574,48.7698038
47.61Z,rue,LA FAYETTE,PARIS 10,75010,75,POINT (2.3401487 48.8661244),2.3401487,48.8661244
47.61Z,boulevard,SAINT GERMAIN,PARIS 7,75007,75,POINT (2.3463966 48.8531026),2.3463966,48.8531026
47.61Z,,DE MENILMONTANT,PARIS 11,75011,75,POINT (2.3052441 48.8205455),2.3052441,48.8205455
47.61Z,rue,DE SEVIGNE,PARIS 3,75003,75,POINT (2.4050695 48.8417627),2.4050695,48.8417627
47.61Z,rue,GABRIEL PERI,SAINT-DENIS,93200,93,POINT (2.444982 48.8621129),2.444982,48.8621129
47.61Z,rue,RAMPAL,PARIS 19,75019,75,POINT (2.3545226 48.8691758),2.3545226,48.8691758
47.61Z,rue,DES BATIGNOLLES,PARIS 17,75017,75,POINT (2.3266931 48.9257441),2.3266931,48.9257441
47.61Z,rue,PASCAL,PARIS 13,75013,75,POINT (2.2847656 48.9622827),2.2847656,48.9622827
47.61Z,avenue,CESAR COLLAVERI,LIVRY-GARGAN,93190,93,POINT (2.4045983 48.8778788),2.4045983,48.8778788
47.61Z,boulevard,BEAUMARCHAIS,PARIS 3,75003,75,POINT (2.5116399 48.7779358),2.5116399,48.7779358
47.61Z,boulevard,SAINT MARCEL,PARIS 5,75005,75,POINT (2.3427403 48.8205639),2.3427403,48.8205639
47.61Z,rue,LITTRE,PARIS 6,75006,75,POINT (2.3511437 48.8406058),2.3511437,48.8406058
47.61Z,rue,SAINT DENIS,PARIS 1,75001,75,POINT (2.3692874 48.8540462),2.3692874,48.8540462
47.61Z,avenue,D AULNAY,LE BLANC-MESNIL,93150,93,POINT (2.3667308 48.8659584),2.3667308,48.8659584
47.61Z,rue,LA BRUYERE,PARIS 9,75009,75,POINT (2.094097 48.8961121),2.094097,48.8961121
47.61Z,rue,DES COLONNES,PARIS 2,75002,75,POINT (2.4515162 48.846657),2.4515162,48.846657
47.61Z,avenue,VICTOR HUGO,PARIS 16,75116,75,POINT (2.2916287 48.8497065),2.2916287,48.8497065
47.61Z,rue,LA FAYETTE,PARIS 10,75010,75,POINT (2.3713353 48.8689437),2.3713353,48.8689437
47.61Z,rue,EUGENE VARLIN,PARIS 10,75010,75,POINT (2.3095767 48.9723791),2.3095767,48.9723791
47.61Z,rue,BOULARD,PARIS 14,75014,75,POINT (2.5048615 48.9024673),2.5048615,48.9024673
47.61Z,rue,GEORGES CORETE,GENNEVILLIERS,92230,92,POINT (2.384344 48.8684007),2.384344,48.8684007
47.61Z,rue,DE MAUBEUGE,PARIS 9,75009,75,POINT (2.3373483 48.8563046),2.3373483,48.8563046
47.61Z,rue,MONGE,PARIS 5,75005,75,POINT (2.4045488 48.8452752),2.4045488,48.8452752
47.61Z,rue,GAL DE GAULLE,HERBLAY-SUR-SEINE,95220,95,POINT (2.3496153 48.8493916),2.3496153,48.8493916
47.61Z,rue,DE L AMBROISIE,PARIS 12,75012,75,POINT (2.3091993 48.8565251),2.3091993,48.8565251
47.61Z,rue,DESCARTES,PARIS 5,75005,75,POINT (2.3055271 48.8586763),2.3055271,48.8586763
47.61Z,rue,CORNEILLE,YERRES,91330,91,POINT (2.1490348 48.9460413),2.1490348,48.9460413
47.61Z,allée,DES MEUNIERS,VERRIERES-LE-BUISSON,91370,91,POINT (2.6583466 48.5389341),2.6583466,48.5389341
47.61Z,rue,DES BLES,SAINT-DENIS,93210,93,POINT (2.7004695 48.4044236),2.7004695,48.4044236
47.61Z,rue,DES BLES,SAINT-DENIS,93210,93,POINT (2.3551645 48.8851247),2.3551645,48.8851247
47.61Z,rue,DU FAUBOURG SAINT MARTIN,PARIS 10,75010,75,POINT (2.0918055 49.0162147),2.0918055,49.0162147
47.61Z,boulevard,CHILPERIC,CHELLES,77500,77,POINT (2.3553838 48.845933),2.3553838,48.845933
47.61Z,avenue,DE LA RESISTANCE,LE RAINCY,93340,93,POINT (2.4453575 48.7800984),2.4453575,48.7800984
47.61Z,rue,JEAN MACE,PARIS 11,75011,75,POINT (2.3362217 48.8547705),2.3362217,48.8547705
47.61Z,avenue,DE LA MARNE,ASNIERES-SUR-SEINE,92600,92,POINT (2.3595285 48.8647966),2.3595285,48.8647966
47.61Z,rue,VICTOR COUSIN,PARIS 5,75005,75,POINT (2.3467438 48.8511997),2.3467438,48.8511997
47.61Z,rue,DE L EGLISE,MONTREUIL,93100,93,POINT (2.2522944 48.8814281),2.2522944,48.8814281
47.61Z,rue,DES PETITS CARREAUX,PARIS 2,75002,75,POINT (2.3091993 48.8565251),2.3091993,48.8565251
47.61Z,rue,DU FBG ST ANTOINE,PARIS 12,75012,75,POINT (2.3265353 48.8850945),2.3265353,48.8850945
47.61Z,rue,DE LA FOLIE MERICOURT,PARIS 11,75011,75,POINT (2.3686955 48.8610535),2.3686955,48.8610535
47.61Z,rue,ARISTIDE BRIAND,LES MUREAUX,78130,78,POINT (2.1208941 48.8181812),2.1208941,48.8181812
47.61Z,rue,KILFORD,COURBEVOIE,92400,92,POINT (2.281442 48.9188182),2.281442,48.9188182
47.61Z,rue,LAMARCK,PARIS 18,75018,75,POINT (2.2071965 48.6988417),2.2071965,48.6988417
47.61Z,place,CAMBRONNE,PARIS 15,75015,75,POINT (2.366371 48.7929399),2.366371,48.7929399
47.61Z,rue,DE VILLERSEXEL,PARIS 7,75007,75,POINT (2.3395489 48.8482791),2.3395489,48.8482791
47.61Z,rue,CHARLES FREROT,GENTILLY,94250,94,POINT (2.3229484 48.7992083),2.3229484,48.7992083
47.61Z,rue,DU MONT VALERIEN,SAINT-CLOUD,92210,92,POINT (2.2564194 48.9217975),2.2564194,48.9217975
47.61Z,rue,DE FRANCE,FONTAINEBLEAU,77300,77,POINT (2.481578 48.9141084),2.481578,48.9141084
47.61Z,rue,DE FRANCE,FONTAINEBLEAU,77300,77,POINT (2.4006707 48.7904726),2.4006707,48.7904726
47.61Z,rue,JARRY,PARIS 10,75010,75,POINT (2.3476858 48.8708963),2.3476858,48.8708963
47.61Z,rue,LE PELETIER,PARIS 9,75009,75,POINT (2.3395489 48.8482791),2.3395489,48.8482791
47.61Z,rue,DE LA JONQUIERE,PARIS 17,75017,75,POINT (2.3236132 48.8137689),2.3236132,48.8137689
47.61Z,avenue,DE SUFFREN,PARIS 15,75015,75,POINT (2.1547553 48.9362568),2.1547553,48.9362568
47.61Z,rue,DE LA CONVENTION,PARIS 15,75015,75,POINT (2.3411862 48.8845969),2.3411862,48.8845969
47.61Z,avenue,MILLERET DE BROU,PARIS 16,75016,75,POINT (2.432803 48.8485432),2.432803,48.8485432
47.61Z,rue,BROCHANT,PARIS 17,75017,75,POINT (2.8783281 48.959933),2.8783281,48.959933
47.61Z,rue,DU FBG ST ANTOINE,PARIS 11,75011,75,POINT (2.4057495 48.8678413),2.4057495,48.8678413
47.61Z,boulevard,PEREIRE,PARIS 17,75017,75,POINT (2.3323984 48.8872369),2.3323984,48.8872369
47.61Z,rue,CARTAULT,PUTEAUX,92800,92,POINT (2.2372118 48.6404575),2.2372118,48.6404575
47.61Z,rue,JEAN FERRANDI,PARIS 6,75006,75,POINT (2.3258586 48.8937452),2.3258586,48.8937452
47.61Z,place,DU GENERAL DE GAULLE,FAREMOUTIERS,77515,77,POINT (2.909690232779775 48.8569499),2.909690232779775,48.8569499
47.61Z,rue,MYRHA,PARIS 18,75018,75,POINT (2.3146999 48.8105526),2.3146999,48.8105526
47.61Z,boulevard,DE PORT ROYAL,PARIS 13,75013,75,POINT (2.3181275 48.8725229),2.3181275,48.8725229
47.61Z,avenue,DE LA DIVISION LECLERC,VILLETANEUSE,93430,93,POINT (2.3516875 48.8473858),2.3516875,48.8473858
47.61Z,avenue,DE LA CHESNAIE,HERBLAY-SUR-SEINE,95220,95,POINT (2.6090073 48.9472679),2.6090073,48.9472679
47.61Z,rue,BAYEN,PARIS 17,75017,75,POINT (2.3001696 48.8113925),2.3001696,48.8113925
47.61Z,rue,DE LEVIS,PARIS 17,75017,75,POINT (2.2155979632769123 48.755047450000006),2.2155979632769123,48.755047450000006
47.61Z,rue,POISSONNIERE,PARIS 2,75002,75,POINT (2.2728639 48.9132171),2.2728639,48.9132171
47.61Z,rue,DES FILLES DU CALVAIRE,PARIS 3,75003,75,POINT (2.2279655 49.1060171),2.2279655,49.1060171
47.61Z,avenue,FRANKLIN ROOSEVELT,MITRY-MORY,77290,77,POINT (2.4395462 48.8555462),2.4395462,48.8555462
47.61Z,rue,VICTOR DEJEANTE,PARIS 20,75020,75,POINT (2.276077 48.7297593),2.276077,48.7297593
47.61Z,rue,DE LA CHAUSSEE D ANTIN,PARIS 9,75009,75,POINT (2.1240774 48.8108297),2.1240774,48.8108297
47.61Z,rue,STE CROIX BRETONNERIE,PARIS 4,75004,75,POINT (2.3673308 48.8651235),2.3673308,48.8651235
47.61Z,boulevard,BRUNE,PARIS 14,75014,75,POINT (2.511669 48.8144099),2.511669,48.8144099
47.61Z,rue,MAURICE THOREZ,MITRY-MORY,77290,77,POINT (2.3719827 48.8558744),2.3719827,48.8558744
47.61Z,rue,DU DRAGON,PARIS 6,75006,75,POINT (2.4593282 48.8480269),2.4593282,48.8480269
47.61Z,rue,DU GENERAL LECLERC,BOURRON-MARLOTTE,77780,77,POINT (2.514627 49.0026868),2.514627,49.0026868
47.61Z,rue,DES PETITS PERES,PARIS 2,75002,75,POINT (2.1357034 48.8053139),2.1357034,48.8053139
47.61Z,place,ST MICHEL,PARIS 6,75006,75,POINT (2.2138866 48.8985147),2.2138866,48.8985147
47.61Z,quai,SAINT MICHEL,PARIS 5,75005,75,POINT (2.3692866 48.8553232),2.3692866,48.8553232
47.61Z,quai,SAINT MICHEL,PARIS 5,75005,75,POINT (2.3182376 48.874413),2.3182376,48.874413
47.61Z,rue,DU PRE,PARIS 18,75018,75,POINT (1.7157299 48.9903604),1.7157299,48.9903604
47.61Z,avenue,WALWEIN,MONTREUIL,93100,93,POINT (2.3719827 48.8558744),2.3719827,48.8558744
47.61Z,boulevard,SAINT DENIS,PARIS 2,75002,75,POINT (2.3573607 48.9956921),2.3573607,48.9956921
47.61Z,boulevard,GALLIENI,VILLENEUVE-LA-GARENNE,92390,92,POINT (2.3345274 48.873319),2.3345274,48.873319
47.61Z,boulevard,GEORGETTE AGUTTE,SAINT-GRATIEN,95210,95,POINT (2.3144392 48.7795975),2.3144392,48.7795975
47.61Z,boulevard,SERURIER,PARIS 19,75019,75,POINT (2.354295 48.8746859),2.354295,48.8746859
47.61Z,rue,DU GENERAL LECLERC,CRETEIL,94000,94,POINT (2.5666409 48.3205273),2.5666409,48.3205273
47.61Z,rue,D ARCUEIL,PARIS 14,75014,75,POINT (2.2598147 48.9120734),2.2598147,48.9120734
47.61Z,rue,DU MARCHE DES PATRIARCHES,PARIS 5,75005,75,POINT (2.4167976 48.8685135),2.4167976,48.8685135
47.61Z,boulevard,RICHARD LENOIR,PARIS 11,75011,75,POINT (2.2422811 48.8785122),2.2422811,48.8785122
47.61Z,boulevard,VOLTAIRE,PARIS 11,75011,75,POINT (2.3737092 48.873627),2.3737092,48.873627
47.61Z,rue,DES COCHES,SAINT-GERMAIN-EN-LAYE,78100,78,POINT (2.3373664 48.8704581),2.3373664,48.8704581
47.61Z,rue,CLEMENT VIENOT,VINCENNES,94300,94,POINT (2.31419 48.892689),2.31419,48.892689
47.61Z,rue,DE LOURMEL,PARIS 15,75015,75,POINT (2.3839097 48.8511706),2.3839097,48.8511706
47.61Z,rue,AUGUSTE BARBIER,PARIS 11,75011,75,POINT (2.4160583 48.8624066),2.4160583,48.8624066
47.61Z,rue,DU GENERAL DE GAULLE,ENGHIEN-LES-BAINS,95880,95,POINT (2.291449 48.825646),2.291449,48.825646
47.61Z,allée,DE LA MAIN FERME,LES PAVILLONS-SOUS-BOIS,93320,93,POINT (2.7931995 48.8137654),2.7931995,48.8137654
47.61Z,rue,DES MARONITES,PARIS 20,75020,75,POINT (2.3330516 48.8883021),2.3330516,48.8883021
47.61Z,rue,MAZARINE,PARIS 6,75006,75,POINT (2.2793832 48.8268132),2.2793832,48.8268132
47.61Z,rue,DU RENDEZ VOUS,PARIS 12,75012,75,POINT (2.2822318 48.8428525),2.2822318,48.8428525
47.61Z,rue,DE L HOTEL DE VILLE,PARIS 4,75004,75,POINT (2.3709431 48.8523901),2.3709431,48.8523901
47.61Z,rue,DES FRERES DARTY,BONDY,93140,93,POINT (2.4346003 48.8670801),2.4346003,48.8670801
47.61Z,rue,MONGE,PARIS 5,75005,75,POINT (2.3113274 48.8526803),2.3113274,48.8526803
47.61Z,avenue,DE LA MOTTE PICQUET,PARIS 7,75007,75,POINT (2.3790355 48.8725661),2.3790355,48.8725661
47.61Z,rue,CLER,PARIS 7,75007,75,POINT (2.3083245 48.8235672),2.3083245,48.8235672
47.61Z,rue,DU PRIEURE,MAISONS-LAFFITTE,78600,78,POINT (2.3750256 48.8295117),2.3750256,48.8295117
47.61Z,rue,DE BOISSETTES,MELUN,77000,77,POINT (2.3804137 48.8513056),2.3804137,48.8513056
47.61Z,rue,DE LA CORNE,FONTAINEBLEAU,77300,77,POINT (2.3788832 48.8596635),2.3788832,48.8596635
47.61Z,rue,PIERRE L ERMITE,PARIS 18,75018,75,POINT (2.9565809 48.3959093),2.9565809,48.3959093
47.61Z,boulevard,DES AVIATEURS ALLIES,ERAGNY,95610,95,POINT (2.2928375 48.8325039),2.2928375,48.8325039
47.61Z,rue,JUSSIEU,PARIS 5,75005,75,POINT (2.370708 48.8453697),2.370708,48.8453697
47.61Z,rue,JEAN GABIN,CRETEIL,94000,94,POINT (2.4371555 48.8564934),2.4371555,48.8564934
47.61Z,rue,JACOB,PARIS 6,75006,75,POINT (2.3760316 48.950616),2.3760316,48.950616
47.61Z,rue,REAUMUR,PARIS 2,75002,75,POINT (2.372803 48.8836109),2.372803,48.8836109
47.61Z,rue,DANTE,PARIS 5,75005,75,POINT (2.352645 48.9410046),2.352645,48.9410046
47.61Z,boulevard,DU GENERAL KOENIG,NEUILLY-SUR-SEINE,92200,92,POINT (2.1244813 48.7997093),2.1244813,48.7997093
47.61Z,avenue,DE LA MOTTE PICQUET,PARIS 7,75007,75,POINT (2.1273035 48.8225577),2.1273035,48.8225577
47.61Z,avenue,DE CLICHY,PARIS 17,75017,75,POINT (1.7895866 49.155724),1.7895866,49.155724
47.61Z,rue,SAINT SEBASTIEN,PARIS 11,75011,75,POINT (2.2560469 48.924649),2.2560469,48.924649
47.61Z,boulevard,ST ANTOINE,VERSAILLES,78000,78,POINT (2.3500576 48.936301),2.3500576,48.936301
47.61Z,boulevard,VOLTAIRE,ASNIERES-SUR-SEINE,92600,92,POINT (2.347903 48.8885709),2.347903,48.8885709
