activitePrincipaleEtablissement,typeVoieEtablissement,libelleVoieEtablissement,libelleCommuneEtablissement,codeCommuneEtablissement,departement,geometry,long,lat
47.22Z,rue,D ALESIA,PARIS 14,75114,75,POINT (2.9107433 48.9551455),48.9551455,2.9107433
47.22Z,rue,DU MIROIR,MELUN,77288,77,POINT (2.2911093 48.7788825),48.7788825,2.2911093
47.22Z,rue,SAINT CHARLES,PARIS 15,75115,75,POINT (2.2932016 48.8807001),48.8807001,2.2932016
47.22Z,rue,PASTEUR,OSNY,95476,95,POINT (2.3713726 48.8791992),48.8791992,2.3713726
47.22Z,avenue,DE PROVENCE,VIRY-CHATILLON,91687,91,POINT (2.283526 48.8658952),48.8658952,2.283526
47.22Z,rue,PONCELET,PARIS 17,75117,75,POINT (2.3460788 48.8633331),48.8633331,2.3460788
47.22Z,rue,DU PAVE D ARGENT,LE MESNIL-SAINT-DENIS,78397,78,POINT (2.3982455 48.7844349),48.7844349,2.3982455
47.22Z,rue,DIDOT,PARIS 14,75114,75,POINT (2.4077936 48.74469),48.74469,2.4077936
47.22Z,rue,D AUBERVILLIERS,PARIS 19,75119,75,POINT (2.5193108 48.9101097),48.9101097,2.5193108
47.22Z,rue,DESAIX,PARIS 15,75115,75,POINT (2.347903 48.8885709),48.8885709,2.347903
47.22Z,avenue,DU GENERAL MICHEL BIZOT,PARIS 12,75112,75,POINT (2.2575484 48.8859434),48.8859434,2.2575484
47.22Z,rue,DE LA COURNEUVE,AUBERVILLIERS,93001,93,POINT (2.2641606 48.9508884),48.9508884,2.2641606
47.22Z,rue,EDITH PIAF,GARGES-LES-GONESSE,95268,95,POINT (2.4969726 48.9509925),48.9509925,2.4969726
47.22Z,avenue,DE CHANZY,LES PAVILLONS-SOUS-BOIS,93057,93,POINT (2.4171443 48.893969),48.893969,2.4171443
47.22Z,rue,DE BELLEVILLE,PARIS 20,75120,75,POINT (2.2728639 48.9132171),48.9132171,2.2728639
47.22Z,rue,MAGENTA,PANTIN,93055,93,POINT (2.326195 48.8095204),48.8095204,2.326195
47.22Z,place,DU GEN DE GAULLE,VERNOUILLET,78643,78,POINT (2.6428546 48.5440543),48.5440543,2.6428546
47.22Z,rue,DU FBG SAINT DENIS,PARIS 10,75110,75,POINT (2.489149 48.7487996),48.7487996,2.489149
47.22Z,,VILLOISON,VILLABE,91659,91,POINT (2.6428683 48.8495041),48.8495041,2.6428683
47.22Z,allée,DE L'ORME A MARTIN,EVRY-COURCOURONNES,91228,91,POINT (2.1815934 48.8772941),48.8772941,2.1815934
47.22Z,place,DU VEXIN,OINVILLE-SUR-MONTCIENT,78460,78,POINT (2.3576487 48.9205027),48.9205027,2.3576487
47.22Z,,DE L AURORE,CERGY,95127,95,POINT (2.5673649 48.900271),48.900271,2.5673649
47.22Z,rue,DE LA CROIX JACQUEBOT,VIGNY,95658,95,POINT (2.2519362 48.9965289),48.9965289,2.2519362
47.22Z,avenue,DE VERSAILLES,PARIS 16,75116,75,POINT (2.3633565 48.8918867),48.8918867,2.3633565
47.22Z,place,ANTOINE RENARD,NOISY-LE-GRAND,93051,93,POINT (2.9565809 48.3959093),48.3959093,2.9565809
47.22Z,avenue,GABRIEL PERI,SAINTE-GENEVIEVE-DES-BOIS,91549,91,POINT (2.3623965 48.8694767),48.8694767,2.3623965
47.22Z,place,FEDERICO GARCIA LORCA,BRETIGNY-SUR-ORGE,91103,91,POINT (2.1942293 48.9252047),48.9252047,2.1942293
47.22Z,place,DES NATIONS UNIES,BOBIGNY,93008,93,POINT (2.3913424 48.87786),48.87786,2.3913424
47.22Z,boulevard,FRANCOIS-VINCENT RASPAIL,NANTERRE,92050,92,POINT (2.3560002 48.8695518),48.8695518,2.3560002
47.22Z,rue,DE LA MARE BLANCHE,NOISIEL,77337,77,POINT (2.2822318 48.8428525),48.8428525,2.2822318
47.22Z,rue,DES ROSES,SERVON,77450,77,POINT (2.3024139 48.8312067),48.8312067,2.3024139
47.22Z,,LA CAVEE,MOISSELLES,95409,95,POINT (2.9554872 48.3837357),48.3837357,2.9554872
47.22Z,allée,DES ATELIERS,PANTIN,93055,93,POINT (2.3695869 48.8852901),48.8852901,2.3695869
47.22Z,rue,DESSERTE INDUSTRIELLE,BRETIGNY-SUR-ORGE,91103,91,POINT (2.4026835 48.828602),48.828602,2.4026835
47.22Z,rue,DUHESME,PARIS 18,75118,75,POINT (2.2385275 48.8972132),48.8972132,2.2385275
47.22Z,rue,LAFAYETTE,SAINT-MAUR-DES-FOSSES,94068,94,POINT (2.3463164 48.8519991),48.8519991,2.3463164
47.22Z,rue,ANATOLE FRANCE,DRANCY,93029,93,POINT (2.4045321 48.8631186),48.8631186,2.4045321
47.22Z,place,DU 19 MARS 1962,MAGNY-LES-HAMEAUX,78356,78,POINT (2.3509121 48.8868577),48.8868577,2.3509121
47.22Z,rue,CONDORCET,MONTREUIL,93048,93,POINT (2.905095 48.9495837),48.9495837,2.905095
47.22Z,avenue,DU MARECHAL LECLERC,NEUILLY-SUR-MARNE,93050,93,POINT (2.5484168 48.5607189),48.5607189,2.5484168
47.22Z,rue,DE LA LIBERTE,SURVILLIERS,95604,95,POINT (2.6046423 48.6861145),48.6861145,2.6046423
47.22Z,boulevard,DU GENERAL DE GAULLE,SARCELLES,95585,95,POINT (2.2894114 48.6959107),48.6959107,2.2894114
47.22Z,rue,PDT FRANCOIS MITTERRAND,LONGJUMEAU,91345,91,POINT (2.1519564 48.8372857),48.8372857,2.1519564
47.22Z,rue,ROGER SALENGRO,BONDY,93010,93,POINT (2.1442333070721284 48.9457414),48.9457414,2.1442333070721284
47.22Z,rue,CLER,PARIS 7,75107,75,POINT (2.2331164 48.8837923),48.8837923,2.2331164
47.22Z,avenue,DU MARECHAL MORTIER,LA QUEUE-EN-BRIE,94060,94,POINT (2.472442 48.909346),48.909346,2.472442
47.22Z,avenue,JOFFRE,EPINAY-SUR-SEINE,93031,93,POINT (2.3655088 48.8244247),48.8244247,2.3655088
47.22Z,rue,JEAN MONNET,SAINT-BRICE-SOUS-FORET,95539,95,POINT (2.1956099 48.8918203),48.8918203,2.1956099
47.22Z,rue,ESCUDIER,BOULOGNE-BILLANCOURT,92012,92,POINT (2.3790698 48.8923365),48.8923365,2.3790698
47.22Z,rue,CADET,PARIS 9,75109,75,POINT (2.3612733 48.8906826),48.8906826,2.3612733
47.22Z,avenue,HECTOR BERLIOZ,TRAPPES,78621,78,POINT (2.3004202 48.8470363),48.8470363,2.3004202
47.22Z,rue,DU MOUTIER,AUBERVILLIERS,93001,93,POINT (2.244499 48.784074),48.784074,2.244499
47.22Z,avenue,DE FONTAINEBLEAU,LE KREMLIN-BICETRE,94043,94,POINT (2.3817079 48.8679105),48.8679105,2.3817079
47.22Z,avenue,DE LA REPUBLIQUE,NANTERRE,92050,92,POINT (2.3258058 48.8886481),48.8886481,2.3258058
47.22Z,rue,POPINCOURT,PARIS 11,75111,75,POINT (2.0885392 48.318414),48.318414,2.0885392
47.22Z,rue,DES MOULINS,CROISSY-SUR-SEINE,78190,78,POINT (2.6185898 48.9841518),48.9841518,2.6185898
47.22Z,rue,D ALESIA,PARIS 14,75114,75,POINT (2.5116399 48.7779358),48.7779358,2.5116399
47.22Z,rue,OBERKAMPF,PARIS 11,75111,75,POINT (2.4141913 49.0006157),49.0006157,2.4141913
47.22Z,avenue,PABLO PICASSO,NANTERRE,92050,92,POINT (2.187511977281507 48.8449709),48.8449709,2.187511977281507
47.22Z,avenue,PASTEUR,TREMBLAY-EN-FRANCE,93073,93,POINT (2.2185189 48.7503098),48.7503098,2.2185189
47.22Z,rue,DE LA REPUBLIQUE,PUTEAUX,92062,92,POINT (2.3902194 48.8144558),48.8144558,2.3902194
47.22Z,place,DU MARCHE NOTRE DAME,VERSAILLES,78646,78,POINT (2.0918055 49.0162147),49.0162147,2.0918055
47.22Z,avenue,DE LA REPUBLIQUE,AUBERVILLIERS,93001,93,POINT (2.3515145 48.8377218),48.8377218,2.3515145
47.22Z,place,GRENET,SACLAS,91533,91,POINT (2.4781544 48.6009523),48.6009523,2.4781544
47.22Z,rue,DES NOYERS,AUBERVILLIERS,93001,93,POINT (2.285875 48.8209755),48.8209755,2.285875
47.22Z,rue,D EMERAINVILLE,CROISSY-BEAUBOURG,77146,77,POINT (2.4090223 48.9194522),48.9194522,2.4090223
47.22Z,avenue,ANATOLE FRANCE,VITRY-SUR-SEINE,94081,94,POINT (2.5303368 48.8837059),48.8837059,2.5303368
47.22Z,rue,DU FAUBOURG SAINT MARTIN,PARIS 10,75110,75,POINT (2.4552995 48.8910254),48.8910254,2.4552995
47.22Z,boulevard,DE L ALMONT,MELUN,77288,77,POINT (2.4154122 48.854373),48.854373,2.4154122
47.22Z,rue,D AUTEUIL,VICQ,78653,78,POINT (2.3150661 48.8579688),48.8579688,2.3150661
47.22Z,rue,DU FAUBOURG SAINT HONORE,PARIS 8,75108,75,POINT (2.1528261 48.885859),48.885859,2.1528261
47.22Z,rue,GALLIENI,ASNIERES-SUR-SEINE,92004,92,POINT (2.064867 49.0502609),49.0502609,2.064867
47.22Z,avenue,DES ENTREPRENEURS,VILLIERS-LE-BEL,95680,95,POINT (2.4150824 48.9964329),48.9964329,2.4150824
47.22Z,avenue,JEAN JAURES,LE BOURGET,93013,93,POINT (2.5718247 48.9423665),48.9423665,2.5718247
47.22Z,,DES JUILLIOTTES,MAISONS-ALFORT,94046,94,POINT (2.3580086 48.8090631),48.8090631,2.3580086
47.22Z,boulevard,MALESHERBES,PARIS 8,75108,75,POINT (2.5382829 48.8989722),48.8989722,2.5382829
47.22Z,avenue,DE LA REPUBLIQUE,MONTGERON,91421,91,POINT (2.3964188 48.8566591),48.8566591,2.3964188
47.22Z,rue,MARCEAU TELLIER,MORANGIS,91432,91,POINT (2.3063483 48.8272914),48.8272914,2.3063483
47.22Z,rue,DE LA REPUBLIQUE,MONTHYON,77309,77,POINT (2.2769714 48.8506241),48.8506241,2.2769714
47.22Z,boulevard,SERURIER,PARIS 19,75119,75,POINT (2.4789382 48.7673712),48.7673712,2.4789382
47.22Z,rue,EDOUARD VAILLANT,BAGNOLET,93006,93,POINT (2.3019942 48.821603),48.821603,2.3019942
47.22Z,boulevard,DE L ALMONT,MELUN,77288,77,POINT (2.4363257 48.9835044),48.9835044,2.4363257
47.22Z,avenue,CARNOT,CROISSY-SUR-SEINE,78190,78,POINT (2.1565083 48.9028614),48.9028614,2.1565083
47.22Z,,GEORGE SAND,PALAISEAU,91477,91,POINT (2.3776502 48.8482587),48.8482587,2.3776502
47.22Z,allée,EDITH PIAF,BONNEUIL-SUR-MARNE,94011,94,POINT (2.3913424 48.87786),48.87786,2.3913424
47.22Z,rue,DU FBG POISSONNIERE,PARIS 10,75110,75,POINT (2.480048 48.9032216),48.9032216,2.480048
47.22Z,rue,BERLIOZ,SAINT-MICHEL-SUR-ORGE,91570,91,POINT (2.4161172 48.8230807),48.8230807,2.4161172
47.22Z,place,DE LA REPUBLIQUE,DRAVEIL,91201,91,POINT (2.3567363 48.6551057),48.6551057,2.3567363
47.22Z,,DESAIX,PARIS 15,75115,75,POINT (2.3988042 48.9716415),48.9716415,2.3988042
47.22Z,rue,DU MONT DORE,MONTIGNY-LE-BRETONNEUX,78423,78,POINT (2.5139147 48.8600841),48.8600841,2.5139147
47.22Z,rue,DE CHEVREUSE,CERNAY-LA-VILLE,78128,78,POINT (2.645389 48.5509879),48.5509879,2.645389
47.22Z,rue,DES CITES,AUBERVILLIERS,93001,93,POINT (2.6854758 48.8723799),48.8723799,2.6854758
47.22Z,rue,JULES GUESDE,MONTROUGE,92049,92,POINT (2.2308513 48.5695329),48.5695329,2.2308513
47.22Z,avenue,HENRI BARBUSSE,VIGNEUX-SUR-SEINE,91657,91,POINT (2.2577439 48.8211044),48.8211044,2.2577439
47.22Z,boulevard,DE LA REPUBLIQUE,NOISY-LE-SEC,93053,93,POINT (2.3982455 48.7844349),48.7844349,2.3982455
47.22Z,allée,DU 8 MAI 1945,SURESNES,92073,92,POINT (2.3747298 48.9918724),48.9918724,2.3747298
47.22Z,rue,DE L ABBE NIORT,LE BOURGET,93013,93,POINT (2.3441283 48.9031291),48.9031291,2.3441283
47.22Z,rue,DE LA CHARBONNIERE,PARIS 18,75118,75,POINT (2.1123306 49.0185416),49.0185416,2.1123306
47.22Z,rue,ADRIEN DAMOISELET,NOISY-LE-SEC,93053,93,POINT (1.9219705 48.9131451),48.9131451,1.9219705
47.22Z,avenue,DE PARIS,MOUROUX,77320,77,POINT (2.2971334 48.8483006),48.8483006,2.2971334
47.22Z,place,JEAN MERMOZ,CHATILLON,92020,92,POINT (2.3896761 48.9061457),48.9061457,2.3896761
47.22Z,avenue,LAMARTINE,LA CELLE-SAINT-CLOUD,78126,78,POINT (3.0830337 48.8111234),48.8111234,3.0830337
47.22Z,avenue,DE FLANDRE,PARIS 19,75119,75,POINT (2.3560002 48.8695518),48.8695518,2.3560002
47.22Z,rue,SAINT DENIS,AUBERVILLIERS,93001,93,POINT (2.4737973 48.8201042),48.8201042,2.4737973
47.22Z,boulevard,MARTIN LUTHER KING,TRAPPES,78621,78,POINT (2.379353 48.951588),48.951588,2.379353
47.22Z,rue,MONTMARTRE,PARIS 2,75102,75,POINT (2.3208189 48.8330109),48.8330109,2.3208189
47.22Z,rue,LOUNES MATOUB,ARCUEIL,94003,94,POINT (2.3565008 48.9395302),48.9395302,2.3565008
47.22Z,rue,DES PLEIADES,LES MUREAUX,78440,78,POINT (3.2378374 48.4120155),48.4120155,3.2378374
47.22Z,avenue,DU DIX HUIT JUIN 1940,RUEIL-MALMAISON,92063,92,POINT (2.5558111 48.9310376),48.9310376,2.5558111
47.22Z,,DE CREIL,BERNES-SUR-OISE,95058,95,POINT (2.0912282 49.004978),49.004978,2.0912282
47.22Z,rue,DE LA CROIX BLANCHE,BOISSISE-LE-ROI,77040,77,POINT (2.2850766 48.9067382),48.9067382,2.2850766
47.22Z,rue,DE LA MARIVOISE,CHAMPCUEIL,91135,91,POINT (2.4674226 48.8170908),48.8170908,2.4674226
47.22Z,rue,CAREME PRENANT,ARGENTEUIL,95018,95,POINT (2.4018334 48.8005232),48.8005232,2.4018334
47.22Z,rue,HONORE DE BALZAC,GARGES-LES-GONESSE,95268,95,POINT (2.4115835 48.849676),48.849676,2.4115835
47.22Z,rue,DE PARIS,GRETZ-ARMAINVILLIERS,77215,77,POINT (2.3844643 48.8793201),48.8793201,2.3844643
47.22Z,rue,DES ECUREUILS,STAINS,93072,93,POINT (2.4003457 48.8515884),48.8515884,2.4003457
47.22Z,rue,MARC SANGNIER,MAISONS-ALFORT,94046,94,POINT (2.0914512 49.0561079),49.0561079,2.0914512
47.22Z,avenue,DE LA MARNE,EPINAY-SUR-SEINE,93031,93,POINT (2.2630068 48.7650207),48.7650207,2.2630068
47.22Z,rue,CARTIER BRESSON,PANTIN,93055,93,POINT (2.392396 48.9151898),48.9151898,2.392396
47.22Z,avenue,ARISTIDE BRIAND,LES PAVILLONS-SOUS-BOIS,93057,93,POINT (2.4772189 48.8971549),48.8971549,2.4772189
47.22Z,rue,DE MARSEILLE,SARCELLES,95585,95,POINT (2.5673883 48.9347569),48.9347569,2.5673883
47.22Z,place,DU SOUVENIR CH DE GAULLE,MARCOUSSIS,91363,91,POINT (2.2789061 48.8453013),48.8453013,2.2789061
47.22Z,avenue,SECRETAN,PARIS 19,75119,75,POINT (2.3873173 48.836049),48.836049,2.3873173
47.22Z,rue,ETIENNE DOLET,ALFORTVILLE,94002,94,POINT (1.5338398 48.9450294),48.9450294,1.5338398
47.22Z,rue,DE LA LONGUERAIE,VIGNEUX-SUR-SEINE,91657,91,POINT (2.3557169 48.8740918),48.8740918,2.3557169
47.22Z,rue,DE LA COULEE VERTE,FLEURY-MEROGIS,91235,91,POINT (2.3662959 48.7969151),48.7969151,2.3662959
47.22Z,rue,JEAN LOLIVE,AULNAY-SOUS-BOIS,93005,93,POINT (2.736968908117255 48.41276185),48.41276185,2.736968908117255
47.22Z,rue,CLEMENT ADER,FLEURY-MEROGIS,91235,91,POINT (2.1098296 49.0426284),49.0426284,2.1098296
47.22Z,rue,D EPLUCHES,SAINT OUEN L'AUMONE,95572,95,POINT (2.0088057 48.5244705),48.5244705,2.0088057
47.22Z,avenue,PAUL MAINTENANT,CORBEIL-ESSONNES,91174,91,POINT (2.3780678 48.6910675),48.6910675,2.3780678
47.22Z,rue,GILBERTE DESNOYERS,AULNAY-SOUS-BOIS,93005,93,POINT (2.3748866 48.8070666),48.8070666,2.3748866
47.22Z,rue,DE GRAVIGNY,CHILLY-MAZARIN,91161,91,POINT (2.3190717 48.9680608),48.9680608,2.3190717
47.22Z,rue,BUISSON ST LOUIS,PARIS 10,75110,75,POINT (2.3829012 48.8746185),48.8746185,2.3829012
47.22Z,rue,PAUL HOCHART,L'HAY-LES-ROSES,94038,94,POINT (2.3475959 48.8765703),48.8765703,2.3475959
47.22Z,avenue,ALBERT PETIT,BAGNEUX,92007,92,POINT (2.3511712 48.8872592),48.8872592,2.3511712
47.22Z,rue,RAYMOND LOSSERAND,PARIS 14,75114,75,POINT (2.5679803 48.8291077),48.8291077,2.5679803
47.22Z,avenue,FAIDHERBE,MONTREUIL,93048,93,POINT (1.9270796 48.7619595),48.7619595,1.9270796
47.22Z,boulevard,FERNAND HOSTACHY,CROISSY-SUR-SEINE,78190,78,POINT (2.0454857 48.9276146),48.9276146,2.0454857
47.22Z,avenue,DU GENERAL LECLERC,OZOIR-LA-FERRIERE,77350,77,POINT (2.2871682 48.9078602),48.9078602,2.2871682
47.22Z,rue,DES COMMUNES,ACHERES,78005,78,POINT (2.5064938 48.8265994),48.8265994,2.5064938
47.22Z,avenue,DU GENERAL DE GAULLE,SAINT-MANDE,94067,94,POINT (2.2470388 48.9272488),48.9272488,2.2470388
47.22Z,rue,DE LA BONNE AVENTURE,VERSAILLES,78646,78,POINT (2.6340816 48.5191078),48.5191078,2.6340816
47.22Z,avenue,PAUL VAILLANT COUTURIER,LE BLANC-MESNIL,93007,93,POINT (1.9993468 48.312724),48.312724,1.9993468
47.22Z,rue,HOUDAN,SCEAUX,92071,92,POINT (1.9945371 48.3487632),48.3487632,1.9945371
47.22Z,avenue,JEAN JAURES,CLAMART,92023,92,POINT (2.5324507 48.7949643),48.7949643,2.5324507
47.22Z,rue,CADET,PARIS 9,75109,75,POINT (2.321867 48.8360687),48.8360687,2.321867
47.22Z,boulevard,DE LA BOISSIERE,MONTREUIL,93048,93,POINT (2.3208189 48.8330109),48.8330109,2.3208189
47.22Z,boulevard,NEY,PARIS 18,75118,75,POINT (2.6001687 48.6282756),48.6282756,2.6001687
47.22Z,place,DE NAVARRE,SARCELLES,95585,95,POINT (1.6791712045039677 49.2066204),49.2066204,1.6791712045039677
47.22Z,rue,DE TOCQUEVILLE,PARIS 17,75117,75,POINT (2.1057131 49.0465451),49.0465451,2.1057131
47.22Z,rue,DE SEVRES,PARIS 6,75106,75,POINT (2.4141913 49.0006157),49.0006157,2.4141913
47.22Z,avenue,DE LA REPUBLIQUE,LES MUREAUX,78440,78,POINT (2.2585571 48.9309243),48.9309243,2.2585571
47.22Z,rue,DU COLONEL PICOT,MELUN,77288,77,POINT (2.5339522 48.8675238),48.8675238,2.5339522
47.22Z,,DU VERGER,ISSY-LES-MOULINEAUX,92040,92,POINT (3.2551443 48.5300959),48.5300959,3.2551443
47.22Z,avenue,DES CHAMPS ELYSEES,PARIS 8,75108,75,POINT (2.704613132718198 48.87737455),48.87737455,2.704613132718198
47.22Z,avenue,HENRI DUNANT,MEAUX,77284,77,POINT (2.379758 48.9120158),48.9120158,2.379758
47.22Z,allée,DU BERRY,NOISY-LE-SEC,93053,93,POINT (1.7163648 48.9869498),48.9869498,1.7163648
47.22Z,rue,EMILE ZOLA,FONTENAY-SOUS-BOIS,94033,94,POINT (2.3338566 48.9118849),48.9118849,2.3338566
47.22Z,rue,NATIONALE,CERGY,95127,95,POINT (2.4573008 48.8677803),48.8677803,2.4573008
47.22Z,avenue,DE SAINT OUEN,PARIS 18,75118,75,POINT (2.1975327 48.8898431),48.8898431,2.1975327
47.22Z,avenue,PABLO PICASSO,NANTERRE,92050,92,POINT (2.2497897 48.9037574),48.9037574,2.2497897
47.22Z,rue,LA FAYETTE,PARIS 10,75110,75,POINT (2.5693241 48.9505439),48.9505439,2.5693241
47.22Z,avenue,DU 8 MAI 1945,LE BLANC-MESNIL,93007,93,POINT (3.1954065 48.621089),48.621089,3.1954065
47.22Z,,CHAPERON VERT 1ERE AVENUE,GENTILLY,94037,94,POINT (2.3942744 48.9004683),48.9004683,2.3942744
47.22Z,rue,AUGUSTE DELAUNE,SAINT-DENIS,93066,93,POINT (2.4591834 49.0315702),49.0315702,2.4591834
47.22Z,place,LOUIS ARAGON,COLOMBES,92025,92,POINT (2.4178635 48.9737907),48.9737907,2.4178635
47.22Z,rue,DE LA MOTHE,MOUSSY-LE-NEUF,77322,77,POINT (2.3758421 48.8246754),48.8246754,2.3758421
47.22Z,rue,DU MARECHAL LECLERC,SAINT-MAURICE,94069,94,POINT (2.480048 48.9032216),48.9032216,2.480048
47.22Z,rue,VOLTAIRE,LA GARENNE-COLOMBES,92035,92,POINT (2.5256413 48.8271896),48.8271896,2.5256413
47.22Z,rue,MARX DORMOY,PARIS 18,75118,75,POINT (2.3996966 48.8132912),48.8132912,2.3996966
47.22Z,rue,EDGAR QUINET,LA COURNEUVE,93027,93,POINT (2.4733674 48.8349123),48.8349123,2.4733674
47.22Z,boulevard,AUGUSTE BLANQUI,PARIS 13,75113,75,POINT (2.3988495 48.8185932),48.8185932,2.3988495
47.22Z,rue,JEAN MONNET,ELANCOURT,78208,78,POINT (2.4871527 48.9503621),48.9503621,2.4871527
47.22Z,rue,DU DOCTEUR OGE,MONTLHERY,91425,91,POINT (2.4467435 48.733006),48.733006,2.4467435
47.22Z,rue,STEPHENSON,PARIS 18,75118,75,POINT (2.439335 48.7741845),48.7741845,2.439335
47.22Z,avenue,CARNOT,SAINT-PIERRE-LES-NEMOURS,77431,77,POINT (2.458711 48.772062),48.772062,2.458711
47.22Z,rue,JULES VANZUPPE,IVRY-SUR-SEINE,94041,94,POINT (2.4102909 48.9210043),48.9210043,2.4102909
47.22Z,rue,D ANJOU,VERSAILLES,78646,78,POINT (2.3849242 48.9522778),48.9522778,2.3849242
47.22Z,rue,MARAT,IVRY-SUR-SEINE,94041,94,POINT (3.090464 48.8019733),48.8019733,3.090464
47.22Z,place,DES VICTOIRES,CORBEIL-ESSONNES,91174,91,POINT (2.4035687 48.8843762),48.8843762,2.4035687
47.22Z,chemin,DE BEAUVAL,MEAUX,77284,77,POINT (2.3695869 48.8852901),48.8852901,2.3695869
47.22Z,rue,HOUDAN,SCEAUX,92071,92,POINT (2.321867 48.8360687),48.8360687,2.321867
47.22Z,rue,PIERRE DEMOURS,PARIS 17,75117,75,POINT (2.6685415 48.9470334),48.9470334,2.6685415
47.22Z,rue,DE MEAUX,PARIS 19,75119,75,POINT (2.4150824 48.9964329),48.9964329,2.4150824
47.22Z,rue,DES SABLONS,PARIS 16,75116,75,POINT (2.3044192 48.8350336),48.8350336,2.3044192
47.22Z,rue,MONTMARTRE,PARIS 2,75102,75,POINT (2.5926445397930076 48.8703948),48.8703948,2.5926445397930076
47.22Z,avenue,DU 8 MAI 1945,VITRY-SUR-SEINE,94081,94,POINT (2.413813 48.8152847),48.8152847,2.413813
47.22Z,place,GASTON VIENS,ORLY,94054,94,POINT (2.3460788 48.8633331),48.8633331,2.3460788
47.22Z,boulevard,CHANZY,LIVRY-GARGAN,93046,93,POINT (2.566351 48.9474035),48.9474035,2.566351
47.22Z,rue,CUSTINE,PARIS 18,75118,75,POINT (2.2053632 48.8637105),48.8637105,2.2053632
47.22Z,avenue,CHARLES DE GAULLE,NEUILLY-SUR-SEINE,92051,92,POINT (2.4388433 48.8531069),48.8531069,2.4388433
47.22Z,avenue,DE STALINGRAD,ARGENTEUIL,95018,95,POINT (2.4255605 48.9312743),48.9312743,2.4255605
47.22Z,place,DES ETANGS,AULNAY-SOUS-BOIS,93005,93,POINT (2.2566743 48.8968067),48.8968067,2.2566743
47.22Z,avenue,JEAN LOLIVE,PANTIN,93055,93,POINT (2.6990725 48.4053382),48.4053382,2.6990725
47.22Z,avenue,ARISTIDE BRIAND,ARCUEIL,94003,94,POINT (2.556114 48.9055776),48.9055776,2.556114
47.22Z,rue,DE SEVRES,PARIS 6,75106,75,POINT (2.4056948 48.8657487),48.8657487,2.4056948
47.22Z,boulevard,DU MARECHAL FOCH,NEUILLY-SUR-MARNE,93050,93,POINT (2.5283165 48.9379283),48.9379283,2.5283165
47.22Z,avenue,MAURICE DAUVERGNE,LE MEE-SUR-SEINE,77285,77,POINT (2.0367752 48.9379822),48.9379822,2.0367752
47.22Z,rue,HENRI BARBUSSE,LIMEIL-BREVANNES,94044,94,POINT (2.4688575 48.8472684),48.8472684,2.4688575
47.22Z,rue,DE PARIS,TORCY,77468,77,POINT (2.4825087 48.6131972),48.6131972,2.4825087
47.22Z,rue,PAUL VAILLANT COUTURIER,RUEIL-MALMAISON,92063,92,POINT (2.1119663 49.0373842),49.0373842,2.1119663
47.22Z,avenue,DU DIX HUIT JUIN 1940,RUEIL-MALMAISON,92063,92,POINT (2.4150824 48.9964329),48.9964329,2.4150824
47.22Z,rue,HENRI BARBUSSE,MONTFERMEIL,93047,93,POINT (2.4480609 48.7307275),48.7307275,2.4480609
47.22Z,rue,DU STAND,ERMONT,95219,95,POINT (1.8563342 48.6970366),48.6970366,1.8563342
47.22Z,rue,PAJOL,PARIS 18,75118,75,POINT (2.3703651 48.8576817),48.8576817,2.3703651
47.22Z,rue,DES CHESNOIS,MONTEREAU-FAULT-YONNE,77305,77,POINT (2.1162315 49.0054184),49.0054184,2.1162315
47.22Z,boulevard,DE MAGENTA,PARIS 10,75110,75,POINT (1.903526 49.0102338),49.0102338,1.903526
47.22Z,rue,GABRIEL PERI,HOUILLES,78311,78,POINT (1.9143555 48.999099),48.999099,1.9143555
47.22Z,rue,SAINT CHARLES,PARIS 15,75115,75,POINT (2.1709638 48.801402),48.801402,2.1709638
47.22Z,rue,BRANCION,PARIS 15,75115,75,POINT (2.3487987 48.8929343),48.8929343,2.3487987
47.22Z,rue,JEAN JAURES,MONTEREAU-FAULT-YONNE,77305,77,POINT (2.5170946 48.9080014),48.9080014,2.5170946
47.22Z,avenue,DE FLANDRE,PARIS 19,75119,75,POINT (2.4961909 48.8841969),48.8841969,2.4961909
47.22Z,rue,DE PARIS,CHARENTON-LE-PONT,94018,94,POINT (2.4182463 48.837237),48.837237,2.4182463
47.22Z,avenue,LEONARD DE VINCI,COURBEVOIE,92026,92,POINT (2.4030853 48.8902858),48.8902858,2.4030853
47.22Z,rue,DES POISSONNIERS,PARIS 18,75118,75,POINT (2.6787449 48.8674476),48.8674476,2.6787449
47.22Z,place,COLBERT,MEAUX,77284,77,POINT (2.6144037 48.7914997),48.7914997,2.6144037
47.22Z,rue,DE CROIX FONTAINE,SEINE-PORT,77447,77,POINT (2.5831968 48.8060105),48.8060105,2.5831968
47.22Z,rue,DU GRAND NOYER,BRIE-COMTE-ROBERT,77053,77,POINT (2.4864453 48.7166469),48.7166469,2.4864453
47.22Z,rue,DU CANAL,LONGJUMEAU,91345,91,POINT (2.3977346 48.88393),48.88393,2.3977346
47.22Z,boulevard,DE LA REPUBLIQUE,VAUCRESSON,92076,92,POINT (2.2597453 48.9065513),48.9065513,2.2597453
47.22Z,avenue,GENERAL DE GAULLE,MAISONS-LAFFITTE,78358,78,POINT (2.1964731 49.0091044),49.0091044,2.1964731
47.22Z,rue,CARTAULT,PUTEAUX,92062,92,POINT (2.5495783 48.7925455),48.7925455,2.5495783
