activitePrincipaleEtablissement,typeVoieEtablissement,libelleVoieEtablissement,libelleCommuneEtablissement,codeCommuneEtablissement,departement,geometry,long,lat
47.61Z,rue,DE VIARMES,PARIS 1,75101,75,POINT (2.3423933 48.8624624),2.3423933,48.8624624
47.61Z,rue,DES ARCHIVES,PARIS 3,75103,75,POINT (2.3539385 48.8572068),2.3539385,48.8572068
47.61Z,avenue,DE STALINGRAD,ACHERES,78005,78,POINT (2.0709851 48.9625685),2.0709851,48.9625685
47.61Z,avenue,CLAUDE VELLEFAUX,PARIS 10,75110,75,POINT (2.3699627 48.8725601),2.3699627,48.8725601
47.61Z,boulevard,DE PORT ROYAL,PARIS 14,75114,75,POINT (2.3494803 48.8372103),2.3494803,48.8372103
47.61Z,rue,DE PRAGUE,PARIS 12,75112,75,POINT (2.3758729 48.8506605),2.3758729,48.8506605
47.61Z,boulevard,SAINT MICHEL,PARIS 5,75105,75,POINT (2.3439199 48.8525313),2.3439199,48.8525313
47.61Z,rue,ABEL,PARIS 12,75112,75,POINT (2.375236 48.8469789),2.375236,48.8469789
47.61Z,rue,ABEL,PARIS 12,75112,75,POINT (2.375236 48.8469789),2.375236,48.8469789
47.61Z,rue,DE SEVRES,PARIS 15,75115,75,POINT (2.3138936 48.8459809),2.3138936,48.8459809
47.61Z,rue,SAINT DENIS,PARIS 2,75102,75,POINT (2.3475022 48.8582362),2.3475022,48.8582362
47.61Z,rue,DE L ARBRE SEC,PARIS 1,75101,75,POINT (2.3424881 48.8608746),2.3424881,48.8608746
47.61Z,place,DE LA GARE,BOIS-LE-ROI,77037,77,POINT (2.6916608 48.4747754),2.6916608,48.4747754
47.61Z,rue,JULES CUILLERIER,ALFORTVILLE,94002,94,POINT (2.4195968 48.8059183),2.4195968,48.8059183
47.61Z,quai,DE LA TOURNELLE,PARIS 5,75105,75,POINT (2.3566693 48.8494363),2.3566693,48.8494363
47.61Z,rue,VOLTAIRE,PALAISEAU,91477,91,POINT (2.2409559 48.7129456),2.2409559,48.7129456
47.61Z,rue,SAINT DENIS,PARIS 2,75102,75,POINT (2.3475022 48.8582362),2.3475022,48.8582362
47.61Z,rue,DES PANOYAUX,PARIS 20,75120,75,POINT (2.3860763 48.8664174),2.3860763,48.8664174
47.61Z,avenue,JEAN JAURES,PARIS 19,75119,75,POINT (2.372803 48.8836109),2.372803,48.8836109
47.61Z,boulevard,CARNOT,BOURG-LA-REINE,92014,92,POINT (2.3159557 48.7791622),2.3159557,48.7791622
47.61Z,boulevard,DE LA REPUBLIQUE,SAINT-CLOUD,92064,92,POINT (2.2115619 48.8589434),2.2115619,48.8589434
47.61Z,avenue,MARIGNY,PARIS 8,75108,75,POINT (2.3159142 48.8706047),2.3159142,48.8706047
47.61Z,rue,ORDENER,PARIS 18,75118,75,POINT (2.3343602 48.8939071),2.3343602,48.8939071
47.61Z,rue,VOLTAIRE,LEVALLOIS-PERRET,92044,92,POINT (2.2846059 48.8921019),2.2846059,48.8921019
47.61Z,rue,DES PYRENEES,PARIS 20,75120,75,POINT (2.4015373 48.8599073),2.4015373,48.8599073
47.61Z,avenue,DE LA REPUBLIQUE,CHOISY-LE-ROI,94022,94,POINT (2.4073568 48.7617811),2.4073568,48.7617811
47.61Z,rue,DU GENERAL LECLERC,VERSAILLES,78646,78,POINT (2.1250489 48.7994788),2.1250489,48.7994788
47.61Z,rue,LACEPEDE,PARIS 5,75105,75,POINT (2.3538431 48.8436398),2.3538431,48.8436398
47.61Z,boulevard,MORLAND,PARIS 4,75104,75,POINT (2.3651858 48.8479696),2.3651858,48.8479696
47.61Z,rue,ARISTIDE BRIAND,CHENNEVIERES-SUR-MARNE,94019,94,POINT (2.5337997 48.7988397),2.5337997,48.7988397
47.61Z,rue,DES MOINES,PARIS 17,75117,75,POINT (2.318765 48.8882843),2.318765,48.8882843
47.61Z,place,VENDOME,PARIS 1,75101,75,POINT (2.3287322 48.8670343),2.3287322,48.8670343
47.61Z,rue,DES ROSIERS,SAINT-OUEN-SUR-SEINE,93070,93,POINT (2.3381955 48.9046422),2.3381955,48.9046422
47.61Z,avenue,JEAN JAURES,SURESNES,92073,92,POINT (2.2122808 48.8617172),2.2122808,48.8617172
47.61Z,avenue,DE L ABATTOIR,ARGENTEUIL,95018,95,POINT (2.2324692 48.9314945),2.2324692,48.9314945
47.61Z,rue,LE VERRIER,PARIS 6,75106,75,POINT (2.3342998 48.8421067),2.3342998,48.8421067
47.61Z,rue,DES ROSIERS,SAINT-OUEN-SUR-SEINE,93070,93,POINT (2.3381955 48.9046422),2.3381955,48.9046422
47.61Z,boulevard,DE PORT ROYAL,PARIS 5,75105,75,POINT (2.3501847 48.8367647),2.3501847,48.8367647
47.61Z,quai,DE LA TOURNELLE,PARIS 5,75105,75,POINT (2.3566693 48.8494363),2.3566693,48.8494363
47.61Z,avenue,DE VERSAILLES,PARIS 16,75116,75,POINT (2.2769714 48.8506241),2.2769714,48.8506241
47.61Z,boulevard,SAINT MARTIN,PARIS 3,75103,75,POINT (2.3616651 48.8679032),2.3616651,48.8679032
47.61Z,place,DU MARCHE,BRIE-COMTE-ROBERT,77053,77,POINT (2.609953 48.6910887),2.609953,48.6910887
47.61Z,rue,LAPEYRERE,PARIS 18,75118,75,POINT (2.3430055 48.8920203),2.3430055,48.8920203
47.61Z,rue,DES PYRENEES,PARIS 20,75120,75,POINT (2.4015373 48.8599073),2.4015373,48.8599073
47.61Z,avenue,CHARLES DE GAULLE,CHILLY-MAZARIN,91161,91,POINT (2.3212933 48.7038112),2.3212933,48.7038112
47.61Z,rue,FRANCOIS MOUTHON,CHILLY-MAZARIN,91161,91,POINT (2.3158089 48.7032405),2.3158089,48.7032405
47.61Z,rue,TAINE,PARIS 12,75112,75,POINT (2.3922251 48.8378358),2.3922251,48.8378358
47.61Z,rue,CHORON,PARIS 9,75109,75,POINT (2.3409776 48.8774869),2.3409776,48.8774869
47.61Z,boulevard,DE GRENELLE,PARIS 15,75115,75,POINT (2.2899544 48.8536669),2.2899544,48.8536669
47.61Z,rue,GASTON DARBOUX,PARIS 18,75118,75,POINT (2.3686039 48.8992192),2.3686039,48.8992192
47.61Z,rue,AUGUSTE BARTHOLDI,PARIS 15,75115,75,POINT (2.2941058 48.8504705),2.2941058,48.8504705
47.61Z,rue,DE PRONY,PARIS 17,75117,75,POINT (2.3056859 48.8816883),2.3056859,48.8816883
47.61Z,avenue,FRANCO RUSSE,PARIS 7,75107,75,POINT (2.2996044 48.8601488),2.2996044,48.8601488
47.61Z,rue,DES MARTYRS,PARIS 9,75109,75,POINT (2.3393365 48.8774814),2.3393365,48.8774814
47.61Z,rue,DE MIRBEL,PARIS 5,75105,75,POINT (2.352158 48.8406732),2.352158,48.8406732
47.61Z,rue,JEAN JACQUES ROUSSEAU,SURESNES,92073,92,POINT (2.2203935 48.8643553),2.2203935,48.8643553
47.61Z,rue,DU FAUBOURG SAINT MARTIN,PARIS 10,75110,75,POINT (2.3560002 48.8695518),2.3560002,48.8695518
47.61Z,allée,DES EIDERS,PARIS 19,75119,75,POINT (2.3785045 48.8931031),2.3785045,48.8931031
47.61Z,rue,CHARLES FRANCOIS DUPUIS,PARIS 3,75103,75,POINT (2.3630811 48.8652476),2.3630811,48.8652476
47.61Z,rue,DU GENERAL DE LARMINAT,CRETEIL,94028,94,POINT (2.4538529 48.783675),2.4538529,48.783675
47.61Z,place,DU GENERAL BEURET,PARIS 15,75115,75,POINT (2.3029258 48.8417684),2.3029258,48.8417684
47.61Z,avenue,ARISTIDE BRIAND,ARPAJON,91021,91,POINT (2.2461201 48.5871053),2.2461201,48.5871053
47.61Z,rue,DANTE,PARIS 5,75105,75,POINT (2.3467438 48.8511997),2.3467438,48.8511997
47.61Z,rue,VULPIAN,PARIS 13,75113,75,POINT (2.3464833 48.8315545),2.3464833,48.8315545
47.61Z,rue,DUMAS,EPINAY-SUR-SEINE,93031,93,POINT (2.3097126 48.9543175),2.3097126,48.9543175
47.61Z,place,HENRI 4,SURESNES,92073,92,POINT (2.227323 48.8705852),2.227323,48.8705852
47.61Z,place,HENRI 4,SURESNES,92073,92,POINT (2.227323 48.8705852),2.227323,48.8705852
47.61Z,rue,RAMEY,PARIS 18,75118,75,POINT (2.3470376 48.8881747),2.3470376,48.8881747
47.61Z,boulevard,SERURIER,PARIS 19,75119,75,POINT (2.4045983 48.8778788),2.4045983,48.8778788
47.61Z,avenue,DE CHOISY,PARIS 13,75113,75,POINT (2.3638832 48.8207871),2.3638832,48.8207871
47.61Z,rue,DE COLMAR,MANTES-LA-JOLIE,78361,78,POINT (1.7167736 48.989373),1.7167736,48.989373
47.61Z,avenue,DE L ERMITAGE,BRUNOY,91114,91,POINT (2.4914392 48.6894363),2.4914392,48.6894363
47.61Z,rue,CAUCHY,PARIS 15,75115,75,POINT (2.2766998 48.8428397),2.2766998,48.8428397
47.61Z,avenue,ARISTIDE BRIAND,LE PLESSIS-ROBINSON,92060,92,POINT (2.2598908 48.7798302),2.2598908,48.7798302
47.61Z,rue,DE FONTENAY,LE PLESSIS-ROBINSON,92060,92,POINT (2.2718041 48.7860353),2.2718041,48.7860353
47.61Z,rue,FREDERIC SAUTON,PARIS 5,75105,75,POINT (2.3491707 48.8510022),2.3491707,48.8510022
47.61Z,avenue,ARISTIDE BRIAND,ANTONY,92002,92,POINT (2.3229484 48.7992083),2.3229484,48.7992083
47.61Z,rue,SAINT MAUR,PARIS 11,75111,75,POINT (2.3830318 48.8590631),2.3830318,48.8590631
47.61Z,avenue,PARMENTIER,PARIS 11,75111,75,POINT (2.3788832 48.8596635),2.3788832,48.8596635
47.61Z,rue,RENE BOULANGER,PARIS 10,75110,75,POINT (2.35598 48.8689358),2.35598,48.8689358
47.61Z,boulevard,SAINT GERMAIN,PARIS 5,75105,75,POINT (2.3552126 48.8492733),2.3552126,48.8492733
47.61Z,avenue,HENRI BARBUSSE,LES CLAYES-SOUS-BOIS,78165,78,POINT (1.985255 48.8284858),1.985255,48.8284858
47.61Z,rue,VICTOR DROUET,CLAYE-SOUILLY,77118,77,POINT (2.6689178 48.9470687),2.6689178,48.9470687
47.61Z,avenue,VIEUX CHEMIN ST DENIS,GENNEVILLIERS,92036,92,POINT (2.3159074 48.9321779),2.3159074,48.9321779
47.61Z,avenue,DE L HIPPODROME,LA QUEUE-EN-BRIE,94060,94,POINT (2.5557676 48.7922565),2.5557676,48.7922565
47.61Z,chemin,AUX BOEUFS,VILLENNES-SUR-SEINE,78672,78,POINT (1.984718 48.9285562),1.984718,48.9285562
47.61Z,rue,DU GENERAL DE GAULLE,COLLEGIEN,77121,77,POINT (2.6600359 48.8364292),2.6600359,48.8364292
47.61Z,avenue,DU LUXEMBOURG,THIAIS,94073,94,POINT (2.3683348 48.7629787),2.3683348,48.7629787
47.61Z,avenue,GENERAL DE GAULLE,BAGNOLET,93006,93,POINT (2.4161927 48.8624238),2.4161927,48.8624238
47.61Z,rue,JEAN PERRIN,MAUREPAS,78383,78,POINT (1.9165495 48.7601462),1.9165495,48.7601462
47.61Z,rue,HECTOR GUIMARD,PARIS 19,75119,75,POINT (2.3774911192815287 48.8725157),2.3774911192815287,48.8725157
47.61Z,rue,DES RENAUDES,PARIS 17,75117,75,POINT (2.2990974 48.8798288),2.2990974,48.8798288
47.61Z,rue,MONSIEUR LE PRINCE,PARIS 6,75106,75,POINT (2.3391703 48.851354),2.3391703,48.851354
47.61Z,boulevard,SAINT MICHEL,PARIS 5,75105,75,POINT (2.3439199 48.8525313),2.3439199,48.8525313
47.61Z,rue,DE LA MARE,PARIS 20,75120,75,POINT (2.3890138 48.8699319),2.3890138,48.8699319
47.61Z,rue,DES DAMES,PARIS 17,75117,75,POINT (2.324902 48.8848298),2.324902,48.8848298
47.61Z,rue,DE LOURMEL,PARIS 15,75115,75,POINT (2.2916287 48.8497065),2.2916287,48.8497065
47.61Z,boulevard,DE LA REPUBLIQUE,SAINT-CLOUD,92064,92,POINT (2.2115619 48.8589434),2.2115619,48.8589434
47.61Z,quai,DE GESVRES,PARIS 4,75104,75,POINT (2.3502198 48.8563606),2.3502198,48.8563606
47.61Z,rue,DU CHAMP DE MARS,PARIS 7,75107,75,POINT (2.3060488 48.8564367),2.3060488,48.8564367
47.61Z,avenue,LOUIS PASTEUR,BAGNEUX,92007,92,POINT (2.3173159 48.7971105),2.3173159,48.7971105
47.61Z,allée,LINO VENTURA,NOISY-LE-GRAND,93051,93,POINT (2.5534806 48.8485212),2.5534806,48.8485212
47.61Z,rue,DE VAUGIRARD,PARIS 6,75106,75,POINT (2.3399286 48.8490379),2.3399286,48.8490379
47.61Z,boulevard,HENRI IV,PARIS 4,75104,75,POINT (2.361863 48.8508127),2.361863,48.8508127
47.61Z,rue,ANDRE JOINEAU,LE PRE-SAINT-GERVAIS,93061,93,POINT (2.4035687 48.8843762),2.4035687,48.8843762
47.61Z,boulevard,DIDEROT,PARIS 12,75112,75,POINT (2.370708 48.8453697),2.370708,48.8453697
47.61Z,rue,DE L'EGLISE,BIEVRES,91064,91,POINT (3.7133381 49.4924999),3.7133381,49.4924999
47.61Z,rue,DE SAUSSURE,PARIS 17,75117,75,POINT (2.3106608 48.8881083),2.3106608,48.8881083
47.61Z,rue,CONDORCET,PARIS 9,75109,75,POINT (2.3472814 48.8795194),2.3472814,48.8795194
47.61Z,rue,BARGUE,PARIS 15,75115,75,POINT (2.3072719 48.839478),2.3072719,48.839478
47.61Z,boulevard,DE COURCELLES,PARIS 17,75117,75,POINT (2.3149479 48.8809739),2.3149479,48.8809739
47.61Z,rue,DE LA POMPE,PARIS 16,75116,75,POINT (2.2751919 48.8600618),2.2751919,48.8600618
47.61Z,rue,DU COUVENT,LIMOURS,91338,91,POINT (2.0738765 48.6415237),2.0738765,48.6415237
47.61Z,rue,RAYMOND DU TEMPLE,VINCENNES,94080,94,POINT (2.4382717 48.8470475),2.4382717,48.8470475
47.61Z,rue,DE SAVOIE,PARIS 6,75106,75,POINT (2.341777 48.8543169),2.341777,48.8543169
47.61Z,place,DU GENERAL DE GAULLE,FONTENAY-AUX-ROSES,92032,92,POINT (2.2871163 48.7920663),2.2871163,48.7920663
47.61Z,allée,DES TILLEULS,LA COURNEUVE,93027,93,POINT (2.3932169 48.9362916),2.3932169,48.9362916
47.61Z,rue,TURGOT,PARIS 9,75109,75,POINT (2.3453916 48.8799925),2.3453916,48.8799925
47.61Z,avenue,GENERAL DE GAULLE,MAISONS-LAFFITTE,78358,78,POINT (2.1442333070721284 48.9457414),2.1442333070721284,48.9457414
47.61Z,rue,MAURICE BERTEAUX,CONFLANS-SAINTE-HONORINE,78172,78,POINT (2.0958654 48.9941653),2.0958654,48.9941653
47.61Z,rue,SAINT GUILLAUME,COURBEVOIE,92026,92,POINT (2.2809365 48.9030356),2.2809365,48.9030356
47.61Z,rue,BOURDALOUE,PARIS 9,75109,75,POINT (2.3386542 48.8766721),2.3386542,48.8766721
47.61Z,rue,DE LA REPUBLIQUE,CHAUMONTEL,95149,95,POINT (2.428996 49.1258593),2.428996,49.1258593
47.61Z,rue,CHARLES DE GAULLE,LUZARCHES,95352,95,POINT (2.4221358 49.110644),2.4221358,49.110644
47.61Z,rue,HENRI BARBUSSE,NANTERRE,92050,92,POINT (2.1916894 48.8916092),2.1916894,48.8916092
47.61Z,boulevard,VICTOR,PARIS 15,75115,75,POINT (2.2828168 48.8350216),2.2828168,48.8350216
47.61Z,rue,VOLTAIRE,MONTREUIL,93048,93,POINT (2.4194398 48.854939),2.4194398,48.854939
47.61Z,avenue,JEAN JAURES,CROSNE,91191,91,POINT (2.458493 48.7161733),2.458493,48.7161733
47.61Z,avenue,JEANNE ET MAURICE DOLIVET,FONTENAY-AUX-ROSES,92032,92,POINT (2.2906305 48.7932796),2.2906305,48.7932796
47.61Z,avenue,DES MYOSOTIS,GONESSE,95277,95,POINT (2.422885 48.9960694),2.422885,48.9960694
47.61Z,avenue,DE VORGES,VINCENNES,94080,94,POINT (2.4399315 48.848714),2.4399315,48.848714
47.61Z,place,MAURICE BERTEAUX,CHATOU,78146,78,POINT (2.1556441 48.8870009),2.1556441,48.8870009
47.61Z,place,MAURICE BERTEAUX,CHATOU,78146,78,POINT (2.1556441 48.8870009),2.1556441,48.8870009
47.61Z,rue,LOUIS LE VAU,VERSAILLES,78646,78,POINT (2.1258591 48.808332),2.1258591,48.808332
47.61Z,rue,DE L EGLISE,BRIE-COMTE-ROBERT,77053,77,POINT (2.6083365 48.6903705),2.6083365,48.6903705
47.61Z,rue,SAINT SEBASTIEN,POISSY,78498,78,POINT (2.0545342 48.9368374),2.0545342,48.9368374
47.61Z,avenue,CLEMENCEAU,MEAUX,77284,77,POINT (2.8759734 48.9626643),2.8759734,48.9626643
47.61Z,rue,PRIMO LEVI,PARIS 13,75113,75,POINT (2.3794469 48.8308473),2.3794469,48.8308473
47.61Z,rue,DES PETITS CHAMPS,PARIS 1,75101,75,POINT (2.3394451 48.8661052),2.3394451,48.8661052
47.61Z,avenue,DUQUESNE,PARIS 7,75107,75,POINT (2.3075736 48.8535623),2.3075736,48.8535623
47.61Z,rue,DE L ARCADE,PARIS 8,75108,75,POINT (2.3235057 48.8712058),2.3235057,48.8712058
47.61Z,rue,DU DOCTEUR HEULIN,PARIS 17,75117,75,POINT (2.3232172 48.8901162),2.3232172,48.8901162
47.61Z,avenue,GEORGES CLEMENCEAU,MAISONS-ALFORT,94046,94,POINT (2.4434313 48.8082414),2.4434313,48.8082414
47.61Z,rue,DE LA REPUBLIQUE,BRY-SUR-MARNE,94015,94,POINT (2.5199155 48.8371486),2.5199155,48.8371486
47.61Z,avenue,VILLENEUVE ST GEORGES,CHOISY-LE-ROI,94022,94,POINT (2.4231939 48.7590593),2.4231939,48.7590593
47.61Z,boulevard,MARCEL CACHIN,IGNY,91312,91,POINT (2.2351162 48.7312808),2.2351162,48.7312808
47.61Z,rue,DE TOLBIAC,PARIS 13,75113,75,POINT (2.3750256 48.8295117),2.3750256,48.8295117
47.61Z,rue,VILLENEUVE,CLICHY,92024,92,POINT (2.3178461 48.9078688),2.3178461,48.9078688
47.61Z,rue,DAGOBERT,CLICHY,92024,92,POINT (2.305332 48.9025894),2.305332,48.9025894
47.61Z,rue,DU REVEILLON,VILLECRESNES,94075,94,POINT (2.5369139 48.7220418),2.5369139,48.7220418
47.61Z,boulevard,MALESHERBES,PARIS 17,75117,75,POINT (2.3217255 48.8718651),2.3217255,48.8718651
47.61Z,rue,DE LA VARENNE,SAINT-MAUR-DES-FOSSES,94068,94,POINT (2.4712298 48.8098486),2.4712298,48.8098486
47.61Z,quai,DES GRANDS AUGUSTINS,PARIS 6,75106,75,POINT (2.3441755 48.8538413),2.3441755,48.8538413
47.61Z,rue,THIBAUD,PARIS 14,75114,75,POINT (2.3260786 48.8302117),2.3260786,48.8302117
47.61Z,quai,DE CONTI,PARIS 6,75106,75,POINT (2.3397281 48.8565476),2.3397281,48.8565476
47.61Z,rue,DE COLOMBES,COURBEVOIE,92026,92,POINT (2.255869 48.9047206),2.255869,48.9047206
47.61Z,rue,KLEBER,MONTREUIL,93048,93,POINT (2.433978 48.8525618),2.433978,48.8525618
47.61Z,avenue,PIERRE LAROUSSE,MALAKOFF,92046,92,POINT (2.3052441 48.8205455),2.3052441,48.8205455
47.61Z,rue,MAURICE THOREZ,NANTERRE,92050,92,POINT (2.1956099 48.8918203),2.1956099,48.8918203
47.61Z,avenue,DU GENERAL DE GAULLE,BUSSY-SAINT-GEORGES,77058,77,POINT (2.7327843 48.8406737),2.7327843,48.8406737
47.61Z,quai,DE GESVRES,PARIS 4,75104,75,POINT (2.3502198 48.8563606),2.3502198,48.8563606
47.61Z,rue,DES PETITES ECURIES,PARIS 10,75110,75,POINT (2.3533229 48.8732122),2.3533229,48.8732122
47.61Z,rue,DU GENERAL LECLERC,ROSNY-SOUS-BOIS,93064,93,POINT (2.4968327 48.864563),2.4968327,48.864563
47.61Z,place,PAUL GRIMAULT,CERNAY-LA-VILLE,78128,78,POINT (1.9739200311076606 48.6737167),1.9739200311076606,48.6737167
47.61Z,avenue,DE VERSAILLES,PARIS 16,75116,75,POINT (2.2769714 48.8506241),2.2769714,48.8506241
47.61Z,rue,DE PARIS,MEUDON,92048,92,POINT (2.2484013 48.8171447),2.2484013,48.8171447
47.61Z,rue,JACQUES DUCLOS,AULNAY-SOUS-BOIS,93005,93,POINT (2.4871527 48.9503621),2.4871527,48.9503621
47.61Z,rue,DES RABATS,ANTONY,92002,92,POINT (2.3038183 48.7377902),2.3038183,48.7377902
47.61Z,rue,HOUDART,ROISSY-EN-FRANCE,95527,95,POINT (2.514627 49.0026868),2.514627,49.0026868
47.61Z,rue,MADEMOISELLE,PARIS 15,75115,75,POINT (2.2947325 48.843636),2.2947325,48.843636
47.61Z,rue,D'AMSTERDAM,PARIS 8,75108,75,POINT (2.3269546 48.8761508),2.3269546,48.8761508
47.61Z,place,DE LA LIBERATION,FONTENAY-SOUS-BOIS,94033,94,POINT (2.4706443325285927 48.845917299999996),2.4706443325285927,48.845917299999996
47.61Z,rue,SAINT DENIS,PARIS 1,75101,75,POINT (2.347009 48.858177),2.347009,48.858177
47.61Z,allée,DE L ABBE GREGOIRE,BAGNEUX,92007,92,POINT (2.3158787 48.7908885),2.3158787,48.7908885
47.61Z,rue,MARCEL SEMBAT,HOUILLES,78311,78,POINT (2.1881627 48.9222605),2.1881627,48.9222605
47.61Z,rue,MADAME,PARIS 6,75106,75,POINT (2.331868 48.8518138),2.331868,48.8518138
47.61Z,rue,DE LABORDE,PARIS 8,75108,75,POINT (2.3218858 48.875823),2.3218858,48.875823
47.61Z,place,DE LA PAIX,PONTOISE,95500,95,POINT (2.0889157911101375 49.058437049999995),2.0889157911101375,49.058437049999995
47.61Z,rue,DE POISSY,PARIS 5,75105,75,POINT (2.3533019 48.8499232),2.3533019,48.8499232
47.61Z,rue,HOCHE,VERSAILLES,78646,78,POINT (2.1270994 48.8048223),2.1270994,48.8048223
47.61Z,rue,DES CARMES,PARIS 5,75105,75,POINT (2.3476813 48.8491745),2.3476813,48.8491745
47.61Z,rue,DES RECULETTES,PARIS 13,75113,75,POINT (2.3512384 48.8318195),2.3512384,48.8318195
47.61Z,rue,DES RECOLLETS,PARIS 10,75110,75,POINT (2.3617375 48.8745365),2.3617375,48.8745365
47.61Z,boulevard,SAINT MICHEL,PARIS 6,75106,75,POINT (2.343631 48.8529342),2.343631,48.8529342
47.61Z,avenue,DE SENS,MORET-LOING-ET-ORVANNE,77316,77,POINT (2.8392931 48.3677526),2.8392931,48.3677526
47.61Z,boulevard,DE BONNE NOUVELLE,PARIS 2,75102,75,POINT (2.3524819 48.8699695),2.3524819,48.8699695
47.61Z,rue,BERGER,PARIS 1,75101,75,POINT (2.3490716 48.8605752),2.3490716,48.8605752
47.61Z,boulevard,MACDONALD,PARIS 19,75119,75,POINT (2.393787 48.895717),2.393787,48.895717
47.61Z,rue,LECUYER,SAINT-OUEN-SUR-SEINE,93070,93,POINT (2.3360142 48.9020047),2.3360142,48.9020047
47.61Z,rue,SOUFFLOT,PARIS 5,75105,75,POINT (2.3439185 48.8464932),2.3439185,48.8464932
47.61Z,rue,DE RIVOLI,PARIS 1,75101,75,POINT (2.3302255 48.864248),2.3302255,48.864248
47.61Z,rue,AUDUBON,PARIS 12,75112,75,POINT (2.369703 48.8462023),2.369703,48.8462023
47.61Z,boulevard,SAINT DENIS,PARIS 2,75102,75,POINT (2.3545226 48.8691758),2.3545226,48.8691758
47.61Z,boulevard,SAINT DENIS,PARIS 2,75102,75,POINT (2.3545226 48.8691758),2.3545226,48.8691758
47.61Z,boulevard,VOLTAIRE,PARIS 11,75111,75,POINT (2.3667308 48.8659584),2.3667308,48.8659584
47.61Z,rue,DES PYRENEES,PARIS 20,75120,75,POINT (2.4015373 48.8599073),2.4015373,48.8599073
47.61Z,boulevard,SAINT GERMAIN,PARIS 6,75106,75,POINT (2.355243 48.8495423),2.355243,48.8495423
47.61Z,boulevard,SAINT GERMAIN,PARIS 6,75106,75,POINT (2.355243 48.8495423),2.355243,48.8495423
47.61Z,rue,DE LA POMPE,PARIS 16,75116,75,POINT (2.2751919 48.8600618),2.2751919,48.8600618
47.61Z,rue,DE LONGCHAMP,PARIS 16,75116,75,POINT (2.274637 48.8684448),2.274637,48.8684448
47.61Z,rue,SOUFFLOT,PARIS 5,75105,75,POINT (2.3439185 48.8464932),2.3439185,48.8464932
47.61Z,rue,DE LA CONVENTION,PARIS 15,75115,75,POINT (2.2789061 48.8453013),2.2789061,48.8453013
47.61Z,rue,DE LA CONVENTION,PARIS 15,75115,75,POINT (2.2789061 48.8453013),2.2789061,48.8453013
47.61Z,rue,DE CLICHY,PARIS 9,75109,75,POINT (2.330606 48.8771014),2.330606,48.8771014
47.61Z,rue,GAMBETTA,BOULOGNE-BILLANCOURT,92012,92,POINT (2.2417253 48.8469003),2.2417253,48.8469003
47.61Z,rue,DU FAUBOURG SAINT HONORE,PARIS 8,75108,75,POINT (2.2983559 48.8777215),2.2983559,48.8777215
47.61Z,rue,DE MONTFAUCON,PARIS 6,75106,75,POINT (2.3357943 48.8526532),2.3357943,48.8526532
47.61Z,rue,DE ROME,PARIS 8,75108,75,POINT (2.323919877762703 48.87737115),2.323919877762703,48.87737115
47.61Z,rue,DU FAUBOURG SAINT HONORE,PARIS 8,75108,75,POINT (2.2983559 48.8777215),2.2983559,48.8777215
47.61Z,avenue,DES TERNES,PARIS 17,75117,75,POINT (2.2961603 48.8780352),2.2961603,48.8780352
47.61Z,rue,DE SEZE,PARIS 9,75109,75,POINT (2.3263426 48.8704375),2.3263426,48.8704375
47.61Z,boulevard,DU MONTPARNASSE,PARIS 6,75106,75,POINT (2.3263745 48.8430521),2.3263745,48.8430521
47.61Z,rue,DURET,PARIS 16,75116,75,POINT (2.2859428 48.8745279),2.2859428,48.8745279
47.61Z,rue,BIOT,PARIS 17,75117,75,POINT (2.3258597 48.8845399),2.3258597,48.8845399
47.61Z,avenue,DE CLICHY,PARIS 17,75117,75,POINT (2.3265353 48.8850945),2.3265353,48.8850945
47.61Z,rue,AMELOT,PARIS 11,75111,75,POINT (2.3692866 48.8553232),2.3692866,48.8553232
47.61Z,rue,DE LA CHAISE,PARIS 7,75107,75,POINT (2.3271455 48.8529449),2.3271455,48.8529449
47.61Z,boulevard,SAINT GERMAIN,PARIS 7,75107,75,POINT (2.3550589 48.8492795),2.3550589,48.8492795
47.61Z,rue,LITTRE,PARIS 6,75106,75,POINT (2.3237326 48.8457462),2.3237326,48.8457462
47.61Z,rue,SAINT HONORE,PARIS 1,75101,75,POINT (2.3364126 48.8629359),2.3364126,48.8629359
47.61Z,rue,DE BERCY,PARIS 12,75112,75,POINT (2.3746804 48.8428945),2.3746804,48.8428945
47.61Z,place,DU MARCHE,THIAIS,94073,94,POINT (2.3913434256559762 48.7646983),2.3913434256559762,48.7646983
47.61Z,rue,DE RENNES,PARIS 6,75106,75,POINT (2.3262677 48.8463308),2.3262677,48.8463308
47.61Z,rue,DE L ODEON,PARIS 6,75106,75,POINT (2.3385453 48.8513559),2.3385453,48.8513559
47.61Z,avenue,VICTOR HUGO,PARIS 16,75116,75,POINT (2.2917139 48.8724953),2.2917139,48.8724953
47.61Z,rue,DE L ANNONCIATION,PARIS 16,75116,75,POINT (2.2795423 48.8565478),2.2795423,48.8565478
47.61Z,rue,D AUTEUIL,PARIS 16,75116,75,POINT (2.2675037 48.847567),2.2675037,48.847567
47.61Z,avenue,KLEBER,PARIS 16,75116,75,POINT (2.2931066 48.8714913),2.2931066,48.8714913
47.61Z,boulevard,DE SEBASTOPOL,PARIS 3,75103,75,POINT (2.347834 48.8582204),2.347834,48.8582204
